bare,built,crops,date,flooded_vegetation,grass,shrub_and_scrub,snow_and_ice,trees,water
0.04697125884350731,0.10367750469422153,0.24823328049531584,2025-02-22,0.06292348761256288,0.05431364706113759,0.20522864410287803,0.05954915056362608,0.1895102779071144,0.029549494380902278
0.06278995715031745,0.06480854858906766,0.19447583488764475,2025-03-04,0.03570103320972937,0.041670157392145905,0.42048635290544834,0.05717912366882376,0.09647709719317689,0.026370333743270344
0.09917424678278883,0.06818218091831557,0.13214927546136912,2025-03-09,0.03721754030422541,0.03544179862203779,0.45771390037065607,0.057208881927386615,0.08439135826701154,0.02847950981934668
0.08853325521731684,0.06303232802840246,0.2007194543812482,2025-03-14,0.031120469752732617,0.03586979590788385,0.4227991244189381,0.055929111403576724,0.07215066096011932,0.029805072423127153
0.11634026405892023,0.047800706328369205,0.09519306924366198,2025-03-19,0.033457958935948426,0.033662509461287723,0.5256861848084156,0.05726841474176883,0.06493947142559746,0.02561211922699191
0.14880160523266206,0.05300748245939787,0.13906020790198584,2025-03-24,0.03002896894238016,0.03790439862693944,0.4749503055040888,0.05145002489815433,0.03793477473515902,0.02682218041224765
0.21104613663732522,0.05291923471791763,0.12375965297061817,2025-03-29,0.03189108865373931,0.04066458986526804,0.4361122589660035,0.05028303489342022,0.028372516942841753,0.024910963559088287
0.17096951977699915,0.05287054532549974,0.16407628242816685,2025-03-31,0.030805854105976232,0.04423263156040622,0.43337835160101734,0.04878790804294035,0.0295203967491376,0.025320010521410134
0.10769700837985953,0.04933694118158803,0.24409906186194377,2025-04-03,0.031206476514630717,0.044010522000910095,0.39644663711812705,0.05819403329457548,0.03787832942581204,0.031088830972504897
0.23081008350229507,0.055966663993856684,0.11279174006221639,2025-04-08,0.032921939730526185,0.034898749012599185,0.42554932524482103,0.051601124043454155,0.028558256571068225,0.026862213221500494
0.22248676582569277,0.04951871466506588,0.15702340160423572,2025-04-13,0.032794012628378576,0.03678130576046769,0.38388126023823,0.05319435634996647,0.03205499020114688,0.03222514081562917
0.2231810267848318,0.04764292981515156,0.13571993411270578,2025-04-18,0.03287719209711487,0.046081951300197245,0.40727543227354523,0.050375680005969335,0.027798624931907306,0.029008054309429657
